VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y
12944, 3210, 0.29762, 0.67807, 0.75789, 0.97656, -0.17871, -0.12048, 0.00, 0.12427, 0.01012, 0.99219, 1.00, 0.76318, 0.44092, 0.95678, 0.53384
12945, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12946, 3213, 0.29685, 0.6767, 0.74054, 0.99072, -0.12024, -0.06592, 0.00, 0.07159, 0.0437, 0.99658, 1.00, 0.75391, 0.44067, 0.95296, 0.53384
12947, 3212, 0.28961, 0.66908, 0.74311, 0.98486, -0.16956, -0.03607, 0.00, 0.04501, 0.04916, 0.99756, 1.00, 0.75439, 0.44678, 0.95328, 0.5321
12948, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12949, 3212, 0.28961, 0.66908, 0.74311, 0.98486, -0.16956, -0.03607, 0.00, 0.04501, 0.04916, 0.99756, 1.00, 0.75439, 0.44678, 0.95328, 0.5321
12950, 3211, 0.30258, 0.63575, 0.73235, 0.98047, 0.15869, -0.11652, 0.00, 0.1059, 0.0741, 0.9917, 1.00, 0.74756, 0.46509, 0.95049, 0.52643
12951, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12952, 3215, 0.29524, 0.67608, 0.72585, 0.99023, -0.11884, -0.07556, 0.00, 0.08533, 0.07916, 0.99316, 1.00, 0.74609, 0.44092, 0.94985, 0.53384
12953, 3213, 0.29685, 0.6767, 0.74054, 0.99072, -0.12024, -0.06592, 0.00, 0.07159, 0.0437, 0.99658, 1.00, 0.75391, 0.44067, 0.95296, 0.53384
12954, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12955, 3216, 0.29373, 0.67134, 0.70267, 0.96582, -0.25928, -0.02182, 0.00, 0.06946, 0.17615, 0.98193, 1.00, 0.73389, 0.44092, 0.9448, 0.53384
12956, 3215, 0.29524, 0.67608, 0.72585, 0.99023, -0.11884, -0.07556, 0.00, 0.08533, 0.07916, 0.99316, 1.00, 0.74609, 0.44092, 0.94985, 0.53384
12957, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12958, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12959, 3211, 0.30258, 0.63575, 0.73235, 0.98047, 0.15869, -0.11652, 0.00, 0.1059, 0.0741, 0.9917, 1.00, 0.74756, 0.46509, 0.95049, 0.52643
12960, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12961, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12962, 3211, 0.30258, 0.63575, 0.73235, 0.98047, 0.15869, -0.11652, 0.00, 0.1059, 0.0741, 0.9917, 1.00, 0.74756, 0.46509, 0.95049, 0.52643
12963, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12964, 3218, 0.28534, 0.66664, 0.7086, 0.95947, -0.271, -0.07843, 0.00, 0.11829, 0.13416, 0.98389, 1.00, 0.73584, 0.44678, 0.94574, 0.53221
12965, 3216, 0.29373, 0.67134, 0.70267, 0.96582, -0.25928, -0.02182, 0.00, 0.06946, 0.17615, 0.98193, 1.00, 0.73389, 0.44092, 0.9448, 0.53384
12966, 3214, 0.28886, 0.66947, 0.72796, 0.96387, -0.25708, -0.06958, 0.00, 0.08966, 0.06732, 0.99365, 1.00, 0.74658, 0.44629, 0.95002, 0.53231
12967, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12968, 3218, 0.28534, 0.66664, 0.7086, 0.95947, -0.271, -0.07843, 0.00, 0.11829, 0.13416, 0.98389, 1.00, 0.73584, 0.44678, 0.94574, 0.53221
12969, 3219, 0.28366, 0.6638, 0.69117, 0.93555, -0.35034, 0.04837, 0.00, 0.02316, 0.19714, 0.97998, 1.00, 0.72656, 0.44702, 0.94198, 0.53215
12970, 3216, 0.29373, 0.67134, 0.70267, 0.96582, -0.25928, -0.02182, 0.00, 0.06946, 0.17615, 0.98193, 1.00, 0.73389, 0.44092, 0.9448, 0.53384
12971, 3218, 0.28534, 0.66664, 0.7086, 0.95947, -0.271, -0.07843, 0.00, 0.11829, 0.13416, 0.98389, 1.00, 0.73584, 0.44678, 0.94574, 0.53221
12972, 3218, 0.28534, 0.66664, 0.7086, 0.95947, -0.271, -0.07843, 0.00, 0.11829, 0.13416, 0.98389, 1.00, 0.73584, 0.44678, 0.94574, 0.53221
12973, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12974, 3219, 0.28366, 0.6638, 0.69117, 0.93555, -0.35034, 0.04837, 0.00, 0.02316, 0.19714, 0.97998, 1.00, 0.72656, 0.44702, 0.94198, 0.53215
12975, 3216, 0.29373, 0.67134, 0.70267, 0.96582, -0.25928, -0.02182, 0.00, 0.06946, 0.17615, 0.98193, 1.00, 0.73389, 0.44092, 0.9448, 0.53384
12976, 3219, 0.28366, 0.6638, 0.69117, 0.93555, -0.35034, 0.04837, 0.00, 0.02316, 0.19714, 0.97998, 1.00, 0.72656, 0.44702, 0.94198, 0.53215
12977, 3220, 0.29317, 0.66632, 0.68309, 0.91064, -0.40405, 0.08728, 0.00, 0.00, 0.21265, 0.97705, 1.00, 0.72363, 0.44092, 0.94045, 0.53384
12978, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12979, 3221, 0.29544, 0.58342, 0.69845, 0.94971, -0.31226, -0.01323, 0.00, 0.03604, 0.06738, 0.99707, 1.00, 0.72705, 0.48999, 0.94215, 0.51829
12980, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12981, 3202, 0.29868, 0.58833, 0.73481, 0.94922, -0.31348, -0.03201, 0.00, 0.06033, 0.08105, 0.99512, 1.00, 0.74609, 0.48877, 0.95003, 0.51863
12982, 3204, 0.20345, 0.43118, 0.72333, 0.7832, -0.62109, 0.0235, 0.00, 0.0278, 0.07281, 0.99707, 1.00, 0.73584, 0.58154, 0.94482, 0.48834
12983, 3221, 0.29544, 0.58342, 0.69845, 0.94971, -0.31226, -0.01323, 0.00, 0.03604, 0.06738, 0.99707, 1.00, 0.72705, 0.48999, 0.94215, 0.51829
12984, 3222, 0.2958, 0.58219, 0.64268, 0.94824, -0.31714, 0.0011, 0.00, 0.01135, 0.03741, 0.99902, 1.00, 0.69775, 0.48901, 0.93023, 0.51891
12985, 3221, 0.29544, 0.58342, 0.69845, 0.94971, -0.31226, -0.01323, 0.00, 0.03604, 0.06738, 0.99707, 1.00, 0.72705, 0.48999, 0.94215, 0.51829
12986, 3204, 0.20345, 0.43118, 0.72333, 0.7832, -0.62109, 0.0235, 0.00, 0.0278, 0.07281, 0.99707, 1.00, 0.73584, 0.58154, 0.94482, 0.48834
12987, 3221, 0.29544, 0.58342, 0.69845, 0.94971, -0.31226, -0.01323, 0.00, 0.03604, 0.06738, 0.99707, 1.00, 0.72705, 0.48999, 0.94215, 0.51829
12988, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
12989, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12990, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
12991, 3219, 0.28366, 0.6638, 0.69117, 0.93555, -0.35034, 0.04837, 0.00, 0.02316, 0.19714, 0.97998, 1.00, 0.72656, 0.44702, 0.94198, 0.53215
12992, 3217, 0.29739, 0.62985, 0.69383, 0.98389, 0.16394, -0.07257, 0.00, 0.05661, 0.10016, 0.99316, 1.00, 0.72656, 0.46631, 0.94191, 0.52614
12993, 3221, 0.29544, 0.58342, 0.69845, 0.94971, -0.31226, -0.01323, 0.00, 0.03604, 0.06738, 0.99707, 1.00, 0.72705, 0.48999, 0.94215, 0.51829
12994, 3222, 0.2958, 0.58219, 0.64268, 0.94824, -0.31714, 0.0011, 0.00, 0.01135, 0.03741, 0.99902, 1.00, 0.69775, 0.48901, 0.93023, 0.51891
12995, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
12996, 3224, 0.28295, 0.66082, 0.67349, 0.92725, -0.35132, 0.13074, 0.00, -0.06131, 0.20215, 0.97754, 1.00, 0.71729, 0.44702, 0.93814, 0.53222
12997, 3220, 0.29317, 0.66632, 0.68309, 0.91064, -0.40405, 0.08728, 0.00, 0.00, 0.21265, 0.97705, 1.00, 0.72363, 0.44092, 0.94045, 0.53384
12998, 3219, 0.28366, 0.6638, 0.69117, 0.93555, -0.35034, 0.04837, 0.00, 0.02316, 0.19714, 0.97998, 1.00, 0.72656, 0.44702, 0.94198, 0.53215
12999, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
13000, 3224, 0.28295, 0.66082, 0.67349, 0.92725, -0.35132, 0.13074, 0.00, -0.06131, 0.20215, 0.97754, 1.00, 0.71729, 0.44702, 0.93814, 0.53222
13001, 3219, 0.28366, 0.6638, 0.69117, 0.93555, -0.35034, 0.04837, 0.00, 0.02316, 0.19714, 0.97998, 1.00, 0.72656, 0.44702, 0.94198, 0.53215
13002, 3225, 0.29353, 0.66319, 0.66404, 0.91602, -0.39111, 0.08807, 0.00, 0.00504, 0.23096, 0.97314, 1.00, 0.7124, 0.44019, 0.93629, 0.53384
13003, 3220, 0.29317, 0.66632, 0.68309, 0.91064, -0.40405, 0.08728, 0.00, 0.00, 0.21265, 0.97705, 1.00, 0.72363, 0.44092, 0.94045, 0.53384
13004, 3224, 0.28295, 0.66082, 0.67349, 0.92725, -0.35132, 0.13074, 0.00, -0.06131, 0.20215, 0.97754, 1.00, 0.71729, 0.44702, 0.93814, 0.53222
13005, 3225, 0.29353, 0.66319, 0.66404, 0.91602, -0.39111, 0.08807, 0.00, 0.00504, 0.23096, 0.97314, 1.00, 0.7124, 0.44019, 0.93629, 0.53384
13006, 3224, 0.28295, 0.66082, 0.67349, 0.92725, -0.35132, 0.13074, 0.00, -0.06131, 0.20215, 0.97754, 1.00, 0.71729, 0.44702, 0.93814, 0.53222
13007, 3226, 0.28658, 0.65548, 0.6512, 0.92432, -0.36206, 0.12183, 0.00, -0.01029, 0.29517, 0.95557, 1.00, 0.70459, 0.44604, 0.93314, 0.53245
13008, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
13009, 3226, 0.28658, 0.65548, 0.6512, 0.92432, -0.36206, 0.12183, 0.00, -0.01029, 0.29517, 0.95557, 1.00, 0.70459, 0.44604, 0.93314, 0.53245
13010, 3224, 0.28295, 0.66082, 0.67349, 0.92725, -0.35132, 0.13074, 0.00, -0.06131, 0.20215, 0.97754, 1.00, 0.71729, 0.44702, 0.93814, 0.53222
13011, 3225, 0.29353, 0.66319, 0.66404, 0.91602, -0.39111, 0.08807, 0.00, 0.00504, 0.23096, 0.97314, 1.00, 0.7124, 0.44019, 0.93629, 0.53384
13012, 3226, 0.28658, 0.65548, 0.6512, 0.92432, -0.36206, 0.12183, 0.00, -0.01029, 0.29517, 0.95557, 1.00, 0.70459, 0.44604, 0.93314, 0.53245
13013, 3227, 0.29047, 0.65323, 0.63713, 0.67871, -0.73389, -0.02502, 0.00, -0.03625, -0.0675, 0.99707, 1.00, 0.69824, 0.4397, 0.92988, 0.53384
13014, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
13015, 3228, 0.30072, 0.62183, 0.64353, 0.99072, 0.13403, -0.00862, 0.00, 0.00264, 0.04474, 0.99902, 1.00, 0.69971, 0.46826, 0.93084, 0.52591
13016, 3226, 0.28658, 0.65548, 0.6512, 0.92432, -0.36206, 0.12183, 0.00, -0.01029, 0.29517, 0.95557, 1.00, 0.70459, 0.44604, 0.93314, 0.53245
13017, 3222, 0.2958, 0.58219, 0.64268, 0.94824, -0.31714, 0.0011, 0.00, 0.01135, 0.03741, 0.99902, 1.00, 0.69775, 0.48901, 0.93023, 0.51891
13018, 3228, 0.30072, 0.62183, 0.64353, 0.99072, 0.13403, -0.00862, 0.00, 0.00264, 0.04474, 0.99902, 1.00, 0.69971, 0.46826, 0.93084, 0.52591
13019, 3223, 0.29995, 0.62368, 0.6576, 0.9873, 0.1543, 0.03088, 0.00, -0.04608, 0.09595, 0.99414, 1.00, 0.70703, 0.46777, 0.93392, 0.52584
13020, 3229, 0.28498, 0.6536, 0.64355, 0.91211, -0.40918, -0.01307, 0.00, 0.08984, 0.16882, 0.98145, 1.00, 0.70068, 0.44653, 0.93128, 0.53247
13021, 3227, 0.29047, 0.65323, 0.63713, 0.67871, -0.73389, -0.02502, 0.00, -0.03625, -0.0675, 0.99707, 1.00, 0.69824, 0.4397, 0.92988, 0.53384
13022, 3226, 0.28658, 0.65548, 0.6512, 0.92432, -0.36206, 0.12183, 0.00, -0.01029, 0.29517, 0.95557, 1.00, 0.70459, 0.44604, 0.93314, 0.53245
13023, 3226, 0.28658, 0.65548, 0.6512, 0.92432, -0.36206, 0.12183, 0.00, -0.01029, 0.29517, 0.95557, 1.00, 0.70459, 0.44604, 0.93314, 0.53245
13024, 3228, 0.30072, 0.62183, 0.64353, 0.99072, 0.13403, -0.00862, 0.00, 0.00264, 0.04474, 0.99902, 1.00, 0.69971, 0.46826, 0.93084, 0.52591
13025, 3229, 0.28498, 0.6536, 0.64355, 0.91211, -0.40918, -0.01307, 0.00, 0.08984, 0.16882, 0.98145, 1.00, 0.70068, 0.44653, 0.93128, 0.53247
13026, 3230, 0.28513, 0.65342, 0.63339, 0.92383, -0.35425, -0.14612, 0.00, 0.04373, -0.28125, 0.9585, 1.00, 0.6958, 0.44629, 0.92894, 0.53255
13027, 3227, 0.29047, 0.65323, 0.63713, 0.67871, -0.73389, -0.02502, 0.00, -0.03625, -0.0675, 0.99707, 1.00, 0.69824, 0.4397, 0.92988, 0.53384
13028, 3229, 0.28498, 0.6536, 0.64355, 0.91211, -0.40918, -0.01307, 0.00, 0.08984, 0.16882, 0.98145, 1.00, 0.70068, 0.44653, 0.93128, 0.53247
13029, 3231, 0.29294, 0.66039, 0.62272, 0.87012, -0.49023, -0.04831, 0.00, -0.09973, -0.27124, 0.95752, 1.00, 0.68896, 0.44043, 0.92611, 0.53384
13030, 3227, 0.29047, 0.65323, 0.63713, 0.67871, -0.73389, -0.02502, 0.00, -0.03625, -0.0675, 0.99707, 1.00, 0.69824, 0.4397, 0.92988, 0.53384
13031, 3230, 0.28513, 0.65342, 0.63339, 0.92383, -0.35425, -0.14612, 0.00, 0.04373, -0.28125, 0.9585, 1.00, 0.6958, 0.44629, 0.92894, 0.53255
13032, 3232, 0.29911, 0.62388, 0.62044, 0.9873, 0.15735, 0.0019, 0.00, 0.00188, -0.02382, 0.99951, 1.00, 0.68701, 0.4668, 0.92596, 0.52622
13033, 3229, 0.28498, 0.6536, 0.64355, 0.91211, -0.40918, -0.01307, 0.00, 0.08984, 0.16882, 0.98145, 1.00, 0.70068, 0.44653, 0.93128, 0.53247
13034, 3228, 0.30072, 0.62183, 0.64353, 0.99072, 0.13403, -0.00862, 0.00, 0.00264, 0.04474, 0.99902, 1.00, 0.69971, 0.46826, 0.93084, 0.52591
13035, 3232, 0.29911, 0.62388, 0.62044, 0.9873, 0.15735, 0.0019, 0.00, 0.00188, -0.02382, 0.99951, 1.00, 0.68701, 0.4668, 0.92596, 0.52622
13036, 3230, 0.28513, 0.65342, 0.63339, 0.92383, -0.35425, -0.14612, 0.00, 0.04373, -0.28125, 0.9585, 1.00, 0.6958, 0.44629, 0.92894, 0.53255
13037, 3229, 0.28498, 0.6536, 0.64355, 0.91211, -0.40918, -0.01307, 0.00, 0.08984, 0.16882, 0.98145, 1.00, 0.70068, 0.44653, 0.93128, 0.53247
13038, 3232, 0.29911, 0.62388, 0.62044, 0.9873, 0.15735, 0.0019, 0.00, 0.00188, -0.02382, 0.99951, 1.00, 0.68701, 0.4668, 0.92596, 0.52622
13039, 3228, 0.30072, 0.62183, 0.64353, 0.99072, 0.13403, -0.00862, 0.00, 0.00264, 0.04474, 0.99902, 1.00, 0.69971, 0.46826, 0.93084, 0.52591
13040, 3222, 0.2958, 0.58219, 0.64268, 0.94824, -0.31714, 0.0011, 0.00, 0.01135, 0.03741, 0.99902, 1.00, 0.69775, 0.48901, 0.93023, 0.51891
13041, 3231, 0.29294, 0.66039, 0.62272, 0.87012, -0.49023, -0.04831, 0.00, -0.09973, -0.27124, 0.95752, 1.00, 0.68896, 0.44043, 0.92611, 0.53384
13042, 3230, 0.28513, 0.65342, 0.63339, 0.92383, -0.35425, -0.14612, 0.00, 0.04373, -0.28125, 0.9585, 1.00, 0.6958, 0.44629, 0.92894, 0.53255
13043, 3233, 0.28485, 0.66043, 0.61493, 0.8833, -0.46631, -0.04678, 0.00, -0.04733, -0.18823, 0.98096, 1.00, 0.68506, 0.4458, 0.92468, 0.53245
13044, 3230, 0.28513, 0.65342, 0.63339, 0.92383, -0.35425, -0.14612, 0.00, 0.04373, -0.28125, 0.9585, 1.00, 0.6958, 0.44629, 0.92894, 0.53255
13045, 3232, 0.29911, 0.62388, 0.62044, 0.9873, 0.15735, 0.0019, 0.00, 0.00188, -0.02382, 0.99951, 1.00, 0.68701, 0.4668, 0.92596, 0.52622
13046, 3233, 0.28485, 0.66043, 0.61493, 0.8833, -0.46631, -0.04678, 0.00, -0.04733, -0.18823, 0.98096, 1.00, 0.68506, 0.4458, 0.92468, 0.53245
13047, 3234, 0.2955, 0.66492, 0.60375, 0.90771, -0.41846, 0.03546, 0.00, -0.09161, -0.11487, 0.98926, 1.00, 0.6792, 0.43994, 0.92183, 0.53384
13048, 3231, 0.29294, 0.66039, 0.62272, 0.87012, -0.49023, -0.04831, 0.00, -0.09973, -0.27124, 0.95752, 1.00, 0.68896, 0.44043, 0.92611, 0.53384
13049, 3233, 0.28485, 0.66043, 0.61493, 0.8833, -0.46631, -0.04678, 0.00, -0.04733, -0.18823, 0.98096, 1.00, 0.68506, 0.4458, 0.92468, 0.53245
13050, 3235, 0.29998, 0.62462, 0.58687, 0.99268, 0.12128, 0.01273, 0.00, -0.01277, 0.00, 1.00, 1.00, 0.66943, 0.46655, 0.91851, 0.52617
13051, 3233, 0.28485, 0.66043, 0.61493, 0.8833, -0.46631, -0.04678, 0.00, -0.04733, -0.18823, 0.98096, 1.00, 0.68506, 0.4458, 0.92468, 0.53245
13052, 3232, 0.29911, 0.62388, 0.62044, 0.9873, 0.15735, 0.0019, 0.00, 0.00188, -0.02382, 0.99951, 1.00, 0.68701, 0.4668, 0.92596, 0.52622
13053, 3235, 0.29998, 0.62462, 0.58687, 0.99268, 0.12128, 0.01273, 0.00, -0.01277, 0.00, 1.00, 1.00, 0.66943, 0.46655, 0.91851, 0.52617
13054, 3232, 0.29911, 0.62388, 0.62044, 0.9873, 0.15735, 0.0019, 0.00, 0.00188, -0.02382, 0.99951, 1.00, 0.68701, 0.4668, 0.92596, 0.52622
13055, 3222, 0.2958, 0.58219, 0.64268, 0.94824, -0.31714, 0.0011, 0.00, 0.01135, 0.03741, 0.99902, 1.00, 0.69775, 0.48901, 0.93023, 0.51891
13056, 3234, 0.2955, 0.66492, 0.60375, 0.90771, -0.41846, 0.03546, 0.00, -0.09161, -0.11487, 0.98926, 1.00, 0.6792, 0.43994, 0.92183, 0.53384
13057, 3233, 0.28485, 0.66043, 0.61493, 0.8833, -0.46631, -0.04678, 0.00, -0.04733, -0.18823, 0.98096, 1.00, 0.68506, 0.4458, 0.92468, 0.53245
13058, 3236, 0.28838, 0.66188, 0.58966, 0.9082, -0.41821, 0.00024, 0.00, -0.03146, -0.06781, 0.99707, 1.00, 0.67188, 0.4458, 0.91913, 0.53232
13059, 3233, 0.28485, 0.66043, 0.61493, 0.8833, -0.46631, -0.04678, 0.00, -0.04733, -0.18823, 0.98096, 1.00, 0.68506, 0.4458, 0.92468, 0.53245
13060, 3235, 0.29998, 0.62462, 0.58687, 0.99268, 0.12128, 0.01273, 0.00, -0.01277, 0.00, 1.00, 1.00, 0.66943, 0.46655, 0.91851, 0.52617
13061, 3236, 0.28838, 0.66188, 0.58966, 0.9082, -0.41821, 0.00024, 0.00, -0.03146, -0.06781, 0.99707, 1.00, 0.67188, 0.4458, 0.91913, 0.53232
13062, 3234, 0.2955, 0.66492, 0.60375, 0.90771, -0.41846, 0.03546, 0.00, -0.09161, -0.11487, 0.98926, 1.00, 0.6792, 0.43994, 0.92183, 0.53384
13063, 3236, 0.28838, 0.66188, 0.58966, 0.9082, -0.41821, 0.00024, 0.00, -0.03146, -0.06781, 0.99707, 1.00, 0.67188, 0.4458, 0.91913, 0.53232
13064, 3237, 0.29662, 0.66746, 0.58032, 0.95215, -0.30078, 0.0563, 0.00, -0.04703, 0.0379, 0.99805, 1.00, 0.66699, 0.44092, 0.91717, 0.53384
13065, 3238, 0.28665, 0.66, 0.5659, 0.93408, -0.34692, 0.08417, 0.00, -0.04614, 0.11639, 0.99219, 1.00, 0.65918, 0.44678, 0.91398, 0.53221
13066, 3237, 0.29662, 0.66746, 0.58032, 0.95215, -0.30078, 0.0563, 0.00, -0.04703, 0.0379, 0.99805, 1.00, 0.66699, 0.44092, 0.91717, 0.53384
13067, 3236, 0.28838, 0.66188, 0.58966, 0.9082, -0.41821, 0.00024, 0.00, -0.03146, -0.06781, 0.99707, 1.00, 0.67188, 0.4458, 0.91913, 0.53232
13068, 3236, 0.28838, 0.66188, 0.58966, 0.9082, -0.41821, 0.00024, 0.00, -0.03146, -0.06781, 0.99707, 1.00, 0.67188, 0.4458, 0.91913, 0.53232
13069, 3235, 0.29998, 0.62462, 0.58687, 0.99268, 0.12128, 0.01273, 0.00, -0.01277, 0.00, 1.00, 1.00, 0.66943, 0.46655, 0.91851, 0.52617
13070, 3238, 0.28665, 0.66, 0.5659, 0.93408, -0.34692, 0.08417, 0.00, -0.04614, 0.11639, 0.99219, 1.00, 0.65918, 0.44678, 0.91398, 0.53221
13071, 3238, 0.28665, 0.66, 0.5659, 0.93408, -0.34692, 0.08417, 0.00, -0.04614, 0.11639, 0.99219, 1.00, 0.65918, 0.44678, 0.91398, 0.53221
13072, 3239, 0.29692, 0.66433, 0.5618, 0.89502, -0.43433, 0.10217, 0.00, -0.03006, 0.1698, 0.98486, 1.00, 0.65771, 0.44067, 0.91317, 0.53384
13073, 3237, 0.29662, 0.66746, 0.58032, 0.95215, -0.30078, 0.0563, 0.00, -0.04703, 0.0379, 0.99805, 1.00, 0.66699, 0.44092, 0.91717, 0.53384
13074, 3240, 0.28903, 0.65704, 0.55088, 0.92236, -0.33398, 0.19519, 0.00, -0.13916, 0.18433, 0.97314, 1.00, 0.65137, 0.44678, 0.91071, 0.53226
13075, 3239, 0.29692, 0.66433, 0.5618, 0.89502, -0.43433, 0.10217, 0.00, -0.03006, 0.1698, 0.98486, 1.00, 0.65771, 0.44067, 0.91317, 0.53384
13076, 3238, 0.28665, 0.66, 0.5659, 0.93408, -0.34692, 0.08417, 0.00, -0.04614, 0.11639, 0.99219, 1.00, 0.65918, 0.44678, 0.91398, 0.53221
13077, 3240, 0.28903, 0.65704, 0.55088, 0.92236, -0.33398, 0.19519, 0.00, -0.13916, 0.18433, 0.97314, 1.00, 0.65137, 0.44678, 0.91071, 0.53226
13078, 3241, 0.29699, 0.66075, 0.54645, 0.84131, -0.51758, 0.15564, 0.00, -0.07819, 0.16846, 0.98242, 1.00, 0.64941, 0.44067, 0.90964, 0.53384
13079, 3239, 0.29692, 0.66433, 0.5618, 0.89502, -0.43433, 0.10217, 0.00, -0.03006, 0.1698, 0.98486, 1.00, 0.65771, 0.44067, 0.91317, 0.53384
13080, 3242, 0.30057, 0.62235, 0.55093, 0.99854, 0.04465, -0.02682, 0.00, 0.02727, -0.00913, 0.99951, 1.00, 0.6499, 0.46753, 0.91058, 0.52603
13081, 3238, 0.28665, 0.66, 0.5659, 0.93408, -0.34692, 0.08417, 0.00, -0.04614, 0.11639, 0.99219, 1.00, 0.65918, 0.44678, 0.91398, 0.53221
13082, 3235, 0.29998, 0.62462, 0.58687, 0.99268, 0.12128, 0.01273, 0.00, -0.01277, 0.00, 1.00, 1.00, 0.66943, 0.46655, 0.91851, 0.52617
13083, 3238, 0.28665, 0.66, 0.5659, 0.93408, -0.34692, 0.08417, 0.00, -0.04614, 0.11639, 0.99219, 1.00, 0.65918, 0.44678, 0.91398, 0.53221
13084, 3242, 0.30057, 0.62235, 0.55093, 0.99854, 0.04465, -0.02682, 0.00, 0.02727, -0.00913, 0.99951, 1.00, 0.6499, 0.46753, 0.91058, 0.52603
13085, 3240, 0.28903, 0.65704, 0.55088, 0.92236, -0.33398, 0.19519, 0.00, -0.13916, 0.18433, 0.97314, 1.00, 0.65137, 0.44678, 0.91071, 0.53226
13086, 3243, 0.29164, 0.65464, 0.53346, 0.93408, -0.34912, 0.07391, 0.00, -0.08362, -0.01281, 0.99658, 1.00, 0.6416, 0.44702, 0.90664, 0.53237
13087, 3241, 0.29699, 0.66075, 0.54645, 0.84131, -0.51758, 0.15564, 0.00, -0.07819, 0.16846, 0.98242, 1.00, 0.64941, 0.44067, 0.90964, 0.53384
13088, 3240, 0.28903, 0.65704, 0.55088, 0.92236, -0.33398, 0.19519, 0.00, -0.13916, 0.18433, 0.97314, 1.00, 0.65137, 0.44678, 0.91071, 0.53226
